Date,Open,High,Low,Close,Adj Close,Volume
2020-12-24,54.430000,54.720001,54.419998,54.619999,54.619999,511900
2020-12-28,55.080002,55.380001,54.830002,55.279999,55.279999,983300
2020-12-29,55.540001,55.610001,55.080002,55.160000,55.160000,1047200
2020-12-30,55.360001,55.439999,55.060001,55.099998,55.099998,999500
2020-12-31,55.139999,55.389999,54.919998,55.290001,55.290001,901900
2021-01-04,55.529999,55.549999,53.799999,54.500000,54.500000,3343300
2021-01-05,54.290001,54.919998,54.270000,54.830002,54.830002,1237600
2021-01-06,54.130001,55.020000,53.939999,54.360001,54.360001,2356400
2021-01-07,54.790001,55.660000,54.759998,55.509998,55.509998,1658000
2021-01-08,55.820000,56.130001,55.419998,56.099998,56.099998,1559000
2021-01-11,55.560001,55.820000,55.299999,55.400002,55.400002,1359100
2021-01-12,55.389999,55.509998,54.779999,55.189999,55.189999,1772400
2021-01-13,55.169998,55.630001,55.119999,55.470001,55.470001,1879000
2021-01-14,55.560001,55.610001,54.860001,54.919998,54.919998,1195100
2021-01-15,54.880001,55.080002,54.439999,54.630001,54.630001,1649500
2021-01-19,55.029999,55.349998,54.790001,55.270000,55.270000,2180100
2021-01-20,55.840000,56.709999,55.810001,56.549999,56.549999,1195600
2021-01-21,56.770000,57.020000,56.619999,56.880001,56.880001,1665200
2021-01-22,56.770000,57.080002,56.709999,56.889999,56.889999,1169300
2021-01-25,57.410000,57.619999,56.230000,57.349998,57.349998,1867900
2021-01-26,57.459999,57.560001,57.209999,57.380001,57.380001,2809300
2021-01-27,56.980000,56.990002,55.439999,55.900002,55.900002,2522100
2021-01-28,56.029999,57.000000,56.000000,56.180000,56.180000,1907600
2021-01-29,55.889999,55.980000,54.680000,55.040001,55.040001,2148000
2021-02-01,55.599998,56.410000,55.270000,56.240002,56.240002,2084900
2021-02-02,56.790001,57.299999,56.770000,57.070000,57.070000,1759200
2021-02-03,57.439999,57.490002,56.900002,56.939999,56.939999,1488600
2021-02-04,57.209999,57.500000,56.970001,57.500000,57.500000,1192800
